District,Year,Crop,Production
20,1972,Wheat,87.5
20,1973,Wheat,58.7
20,1974,Wheat,61.4
20,1975,Wheat,97.6
20,1976,Wheat,64.9
20,1977,Wheat,118.2
20,1978,Wheat,181.0
20,1979,Wheat,55.3
20,1980,Wheat,167.9
20,1981,Wheat,123.3
20,1982,Wheat,143.5
20,1983,Wheat,157.9
20,1984,Wheat,115.9
20,1985,Wheat,192.4
20,1986,Wheat,146.0
20,1987,Wheat,156.0
20,1988,Wheat,131.6
20,1989,Wheat,186.3
20,1990,Wheat,205.2
20,1991,Wheat,165.6
20,1992,Wheat,200.1
20,1993,Wheat,213.2
20,1994,Wheat,268.3
20,1995,Wheat,241.6
20,1996,Wheat,181.3
20,1997,Wheat,256.1
20,1998,Wheat,253.1
20,1999,Wheat,209.0
20,2000,Wheat,132.0
20,2001,Wheat,169.3
20,2002,Wheat,197.5
20,2003,Wheat,197.7
20,2004,Wheat,173.89
20,2005,Wheat,175.97
20,2006,Wheat,124.81
20,2007,Wheat,88.5
20,2008,Wheat,147.8
20,2009,Wheat,173.1
20,2010,Wheat,119.1
20,2011,Wheat,202.2
20,2012,Wheat,448.59
20,2013,Wheat,479.99
20,2014,Wheat,593.0
20,2015,Wheat,390.0
20,2016,Wheat,617.0
20,2017,Wheat,538.45
21,1966,Wheat,5.0
21,1967,Wheat,20.0
21,1968,Wheat,12.0
21,1969,Wheat,14.7
21,1970,Wheat,21.1
21,1971,Wheat,18.1
21,1972,Wheat,19.7
21,1973,Wheat,13.2
21,1974,Wheat,20.1
21,1975,Wheat,25.8
21,1976,Wheat,15.8
21,1977,Wheat,24.2
21,1978,Wheat,36.6
21,1979,Wheat,6.6
21,1980,Wheat,29.8
21,1981,Wheat,27.7
21,1982,Wheat,25.6
21,1983,Wheat,30.9
21,1984,Wheat,25.4
21,1985,Wheat,31.1
21,1986,Wheat,37.0
21,1987,Wheat,44.0
21,1988,Wheat,25.1
21,1989,Wheat,40.5
21,1990,Wheat,47.0
21,1991,Wheat,35.9
21,1992,Wheat,44.9
21,1993,Wheat,62.1
21,1994,Wheat,69.7
21,1995,Wheat,60.4
21,1996,Wheat,55.6
21,1997,Wheat,50.1
21,1998,Wheat,54.0
21,1999,Wheat,52.8
21,2000,Wheat,37.6
21,2001,Wheat,47.2
21,2002,Wheat,39.1
21,2003,Wheat,49.9
21,2004,Wheat,46.25
21,2005,Wheat,50.85
21,2006,Wheat,48.24
21,2007,Wheat,44.8
21,2008,Wheat,52.5
21,2009,Wheat,46.2
21,2010,Wheat,44.0
21,2011,Wheat,79.3
21,2012,Wheat,146.8
21,2013,Wheat,208.67
21,2014,Wheat,220.0
21,2015,Wheat,127.0
21,2016,Wheat,203.0
21,2017,Wheat,222.87
22,1966,Wheat,41.0
22,1967,Wheat,77.0
22,1968,Wheat,80.0
22,1969,Wheat,55.3
22,1970,Wheat,84.3
22,1971,Wheat,90.3
22,1972,Wheat,46.8
22,1973,Wheat,63.9
22,1974,Wheat,63.0
22,1975,Wheat,85.9
22,1976,Wheat,92.4
22,1977,Wheat,125.0
22,1978,Wheat,93.7
22,1979,Wheat,54.2
22,1980,Wheat,103.5
22,1981,Wheat,132.6
22,1982,Wheat,151.9
22,1983,Wheat,142.8
22,1984,Wheat,144.8
22,1985,Wheat,144.4
22,1986,Wheat,186.0
22,1987,Wheat,186.0
22,1988,Wheat,189.6
22,1989,Wheat,127.9
22,1990,Wheat,178.8
22,1991,Wheat,211.7
22,1992,Wheat,269.4
22,1993,Wheat,260.9
22,1994,Wheat,201.4
22,1995,Wheat,281.3
22,1996,Wheat,236.5
22,1997,Wheat,225.6
22,1998,Wheat,221.1
22,1999,Wheat,294.7
22,2000,Wheat,185.1
22,2001,Wheat,243.0
22,2002,Wheat,174.3
22,2003,Wheat,274.3
22,2004,Wheat,236.31
22,2005,Wheat,230.27
22,2006,Wheat,187.03
22,2007,Wheat,111.4
22,2008,Wheat,229.1
22,2009,Wheat,189.9
22,2010,Wheat,254.0
22,2011,Wheat,346.8
22,2012,Wheat,420.86
22,2013,Wheat,363.64
22,2014,Wheat,335.0
22,2015,Wheat,515.0
22,2016,Wheat,586.0
22,2017,Wheat,247.26
23,1966,Wheat,21.0
23,1967,Wheat,48.0
23,1968,Wheat,62.0
23,1969,Wheat,65.9
23,1970,Wheat,61.1
23,1971,Wheat,95.8
23,1972,Wheat,58.0
23,1973,Wheat,57.8
23,1974,Wheat,67.6
23,1975,Wheat,81.2
23,1976,Wheat,79.8
23,1977,Wheat,94.8
23,1978,Wheat,88.3
23,1979,Wheat,53.4
23,1980,Wheat,92.0
23,1981,Wheat,109.3
23,1982,Wheat,133.1
23,1983,Wheat,131.2
23,1984,Wheat,108.6
23,1985,Wheat,158.6
23,1986,Wheat,125.0
23,1987,Wheat,166.0
23,1988,Wheat,161.7
23,1989,Wheat,71.3
23,1990,Wheat,219.2
23,1991,Wheat,228.4
23,1992,Wheat,233.6
23,1993,Wheat,266.6
23,1994,Wheat,217.2
23,1995,Wheat,218.3
23,1996,Wheat,222.0
23,1997,Wheat,242.5
23,1998,Wheat,238.0
23,1999,Wheat,258.7
23,2000,Wheat,170.6
23,2001,Wheat,227.5
23,2002,Wheat,91.8
23,2003,Wheat,262.4
23,2004,Wheat,216.51
23,2005,Wheat,200.82
23,2006,Wheat,178.33
23,2007,Wheat,110.1
23,2008,Wheat,224.0
23,2009,Wheat,250.4
23,2010,Wheat,298.1
23,2011,Wheat,247.8
23,2012,Wheat,664.13
23,2013,Wheat,527.47
23,2014,Wheat,456.0
23,2015,Wheat,428.0
23,2016,Wheat,528.0
23,2017,Wheat,217.09
24,1966,Wheat,35.0
24,1967,Wheat,81.0
24,1968,Wheat,78.0
24,1969,Wheat,81.9
24,1970,Wheat,108.0
24,1971,Wheat,130.3
24,1972,Wheat,112.1
24,1973,Wheat,133.1
24,1974,Wheat,90.5
24,1975,Wheat,119.7
24,1976,Wheat,86.7
24,1977,Wheat,123.5
24,1978,Wheat,165.7
24,1979,Wheat,66.3
24,1980,Wheat,60.3
24,1981,Wheat,143.4
24,1982,Wheat,152.8
24,1983,Wheat,135.4
24,1984,Wheat,99.1
24,1985,Wheat,175.6
24,1986,Wheat,120.0
24,1987,Wheat,165.0
24,1988,Wheat,145.0
24,1989,Wheat,64.7
24,1990,Wheat,171.8
24,1991,Wheat,162.9
24,1992,Wheat,200.1
24,1993,Wheat,223.0
24,1994,Wheat,181.0
24,1995,Wheat,201.9
24,1996,Wheat,225.8
24,1997,Wheat,268.5
24,1998,Wheat,261.0
24,1999,Wheat,267.5
24,2000,Wheat,234.9
24,2001,Wheat,262.5
24,2002,Wheat,103.0
24,2003,Wheat,229.8
24,2004,Wheat,223.55
24,2005,Wheat,258.09
24,2006,Wheat,271.6
24,2007,Wheat,239.3
24,2008,Wheat,291.4
24,2009,Wheat,300.4
24,2010,Wheat,380.9
24,2011,Wheat,476.3
24,2012,Wheat,751.74
24,2013,Wheat,769.02
24,2014,Wheat,824.0
24,2015,Wheat,931.0
24,2016,Wheat,914.0
24,2017,Wheat,886.02
25,1966,Wheat,7.0
25,1967,Wheat,25.0
25,1968,Wheat,32.0
25,1969,Wheat,23.0
25,1970,Wheat,34.9
25,1971,Wheat,36.0
25,1972,Wheat,33.3
25,1973,Wheat,23.9
25,1974,Wheat,30.0
25,1975,Wheat,32.6
25,1976,Wheat,32.7
25,1977,Wheat,35.1
25,1978,Wheat,41.7
25,1979,Wheat,15.6
25,1980,Wheat,52.3
25,1981,Wheat,45.5
25,1982,Wheat,45.4
25,1983,Wheat,53.0
25,1984,Wheat,72.6
25,1985,Wheat,54.1
25,1986,Wheat,66.0
25,1987,Wheat,56.0
25,1988,Wheat,57.5
25,1989,Wheat,65.6
25,1990,Wheat,73.5
25,1991,Wheat,96.8
25,1992,Wheat,110.3
25,1993,Wheat,121.4
25,1994,Wheat,95.3
25,1995,Wheat,93.6
25,1996,Wheat,122.0
25,1997,Wheat,80.8
25,1998,Wheat,165.0
25,1999,Wheat,186.8
25,2000,Wheat,160.9
25,2001,Wheat,170.1
25,2002,Wheat,128.3
25,2003,Wheat,180.9
25,2004,Wheat,139.14
25,2005,Wheat,158.81
25,2006,Wheat,169.24
25,2007,Wheat,151.8
25,2008,Wheat,229.4
25,2009,Wheat,290.8
25,2010,Wheat,260.2
25,2011,Wheat,346.1
25,2012,Wheat,408.54
25,2013,Wheat,408.33
25,2014,Wheat,437.0
25,2015,Wheat,531.0
25,2016,Wheat,494.0
25,2017,Wheat,399.0
26,1966,Wheat,24.0
26,1967,Wheat,47.0
26,1968,Wheat,42.0
26,1969,Wheat,47.7
26,1970,Wheat,65.3
26,1971,Wheat,72.3
26,1972,Wheat,73.3
26,1973,Wheat,61.5
26,1974,Wheat,86.7
26,1975,Wheat,92.9
26,1976,Wheat,126.0
26,1977,Wheat,158.1
26,1978,Wheat,160.8
26,1979,Wheat,145.2
26,1980,Wheat,150.3
26,1981,Wheat,137.8
26,1982,Wheat,174.2
26,1983,Wheat,198.8
26,1984,Wheat,228.7
26,1985,Wheat,201.0
26,1986,Wheat,269.0
26,1987,Wheat,221.8
26,1988,Wheat,430.7
26,1989,Wheat,247.1
26,1990,Wheat,245.8
26,1991,Wheat,248.5
26,1992,Wheat,257.4
26,1993,Wheat,241.3
26,1994,Wheat,298.6
26,1995,Wheat,283.1
26,1996,Wheat,327.8
26,1997,Wheat,343.4
26,1998,Wheat,477.6
26,1999,Wheat,329.0
26,2000,Wheat,331.3
26,2001,Wheat,272.3
26,2002,Wheat,178.7
26,2003,Wheat,319.8
26,2004,Wheat,286.01
26,2005,Wheat,303.19
26,2006,Wheat,307.35
26,2007,Wheat,253.2
26,2008,Wheat,279.1
26,2009,Wheat,323.8
26,2010,Wheat,395.3
26,2011,Wheat,413.9
26,2012,Wheat,736.65
26,2013,Wheat,709.09
26,2014,Wheat,680.0
26,2015,Wheat,774.0
26,2016,Wheat,807.0
26,2017,Wheat,752.79
27,1966,Wheat,28.0
27,1967,Wheat,56.0
27,1968,Wheat,56.0
27,1969,Wheat,62.0
27,1970,Wheat,77.3
27,1971,Wheat,95.9
27,1972,Wheat,76.3
27,1973,Wheat,75.6
27,1974,Wheat,117.7
27,1975,Wheat,108.0
27,1976,Wheat,130.0
27,1977,Wheat,119.8
27,1978,Wheat,133.4
27,1979,Wheat,78.4
27,1980,Wheat,109.7
27,1981,Wheat,120.3
27,1982,Wheat,119.3
27,1983,Wheat,142.5
27,1984,Wheat,150.0
27,1985,Wheat,158.6
27,1986,Wheat,164.0
27,1987,Wheat,167.0
27,1988,Wheat,162.3
27,1989,Wheat,159.5
27,1990,Wheat,208.9
27,1991,Wheat,209.0
27,1992,Wheat,166.4
27,1993,Wheat,192.2
27,1994,Wheat,181.3
27,1995,Wheat,204.0
27,1996,Wheat,226.0
27,1997,Wheat,183.9
27,1998,Wheat,152.8
27,1999,Wheat,183.8
27,2000,Wheat,98.4
27,2001,Wheat,182.9
27,2002,Wheat,118.1
27,2003,Wheat,151.0
27,2004,Wheat,133.32
27,2005,Wheat,141.9
27,2006,Wheat,133.42
27,2007,Wheat,102.5
27,2008,Wheat,177.9
27,2009,Wheat,214.2
27,2010,Wheat,185.2
27,2011,Wheat,163.3
27,2012,Wheat,358.42
27,2013,Wheat,370.23
27,2014,Wheat,552.0
27,2015,Wheat,511.0
27,2016,Wheat,582.0
27,2017,Wheat,466.11
28,1966,Wheat,30.0
28,1967,Wheat,43.0
28,1968,Wheat,53.0
28,1969,Wheat,96.9
28,1970,Wheat,95.1
28,1971,Wheat,105.1
28,1972,Wheat,28.9
28,1973,Wheat,58.9
28,1974,Wheat,25.8
28,1975,Wheat,45.7
28,1976,Wheat,62.4
28,1977,Wheat,80.9
28,1978,Wheat,89.1
28,1979,Wheat,78.4
28,1980,Wheat,97.9
28,1981,Wheat,93.7
28,1982,Wheat,115.5
28,1983,Wheat,83.9
28,1984,Wheat,141.2
28,1985,Wheat,91.2
28,1986,Wheat,106.0
28,1987,Wheat,83.0
28,1988,Wheat,164.8
28,1989,Wheat,136.2
28,1990,Wheat,218.4
28,1991,Wheat,197.3
28,1992,Wheat,87.7
28,1993,Wheat,195.1
28,1994,Wheat,282.1
28,1995,Wheat,266.2
28,1996,Wheat,314.1
28,1997,Wheat,274.2
28,1998,Wheat,336.7
28,1999,Wheat,283.1
28,2000,Wheat,87.3
28,2001,Wheat,115.9
28,2002,Wheat,104.6
28,2003,Wheat,287.2
28,2004,Wheat,304.86
28,2005,Wheat,93.67
28,2006,Wheat,332.63
28,2007,Wheat,244.3
28,2008,Wheat,134.4
28,2009,Wheat,220.1
28,2010,Wheat,271.3
28,2011,Wheat,252.7
28,2012,Wheat,582.82
28,2013,Wheat,347.11
28,2014,Wheat,490.0
28,2015,Wheat,548.0
28,2016,Wheat,560.0
28,2017,Wheat,465.12
29,1966,Wheat,13.0
29,1967,Wheat,18.0
29,1968,Wheat,24.0
29,1969,Wheat,28.9
29,1970,Wheat,32.8
29,1971,Wheat,38.4
29,1972,Wheat,23.7
29,1973,Wheat,42.4
29,1974,Wheat,32.8
29,1975,Wheat,33.3
29,1976,Wheat,31.3
29,1977,Wheat,34.5
29,1978,Wheat,45.6
29,1979,Wheat,27.8
29,1980,Wheat,36.1
29,1981,Wheat,39.8
29,1982,Wheat,44.6
29,1983,Wheat,39.0
29,1984,Wheat,49.2
29,1985,Wheat,33.7
29,1986,Wheat,42.0
29,1987,Wheat,51.0
29,1988,Wheat,72.9
29,1989,Wheat,69.7
29,1990,Wheat,98.4
29,1991,Wheat,91.0
29,1992,Wheat,99.2
29,1993,Wheat,147.1
29,1994,Wheat,170.9
29,1995,Wheat,183.2
29,1996,Wheat,188.1
29,1997,Wheat,243.7
29,1998,Wheat,240.8
29,1999,Wheat,263.1
29,2000,Wheat,46.3
29,2001,Wheat,50.0
29,2002,Wheat,31.8
29,2003,Wheat,182.4
29,2004,Wheat,203.81
29,2005,Wheat,134.48
29,2006,Wheat,245.06
29,2007,Wheat,228.9
29,2008,Wheat,196.4
29,2009,Wheat,218.3
29,2010,Wheat,276.8
29,2011,Wheat,309.4
29,2012,Wheat,306.44
29,2013,Wheat,327.38
29,2014,Wheat,262.0
29,2015,Wheat,357.0
29,2016,Wheat,369.0
29,2017,Wheat,395.23
30,1966,Wheat,24.0
30,1967,Wheat,32.0
30,1968,Wheat,76.0
30,1969,Wheat,71.2
30,1970,Wheat,107.8
30,1971,Wheat,139.2
30,1972,Wheat,39.1
30,1973,Wheat,69.5
30,1974,Wheat,31.4
30,1975,Wheat,37.7
30,1976,Wheat,57.3
30,1977,Wheat,71.0
30,1978,Wheat,80.1
30,1979,Wheat,62.0
30,1980,Wheat,70.5
30,1981,Wheat,85.8
30,1982,Wheat,84.3
30,1983,Wheat,62.3
30,1984,Wheat,85.7
30,1985,Wheat,92.4
30,1986,Wheat,94.0
30,1987,Wheat,132.0
30,1988,Wheat,129.3
30,1989,Wheat,102.7
30,1990,Wheat,309.8
30,1991,Wheat,211.0
30,1992,Wheat,155.5
30,1993,Wheat,252.1
30,1994,Wheat,301.9
30,1995,Wheat,278.5
30,1996,Wheat,327.7
30,1997,Wheat,437.3
30,1998,Wheat,452.4
30,1999,Wheat,555.6
30,2000,Wheat,54.0
30,2001,Wheat,62.9
30,2002,Wheat,62.2
30,2003,Wheat,223.4
30,2004,Wheat,345.59
30,2005,Wheat,122.44
30,2006,Wheat,548.85
30,2007,Wheat,341.1
30,2008,Wheat,184.3
30,2009,Wheat,318.6
30,2010,Wheat,237.8
30,2011,Wheat,375.0
30,2012,Wheat,622.91
30,2013,Wheat,791.38
30,2014,Wheat,586.0
30,2015,Wheat,881.0
30,2016,Wheat,1029.0
30,2017,Wheat,935.79
31,1966,Wheat,12.0
31,1967,Wheat,26.0
31,1968,Wheat,20.0
31,1969,Wheat,46.8
31,1970,Wheat,52.2
31,1971,Wheat,63.0
31,1972,Wheat,53.9
31,1973,Wheat,93.9
31,1974,Wheat,72.9
31,1975,Wheat,68.3
31,1976,Wheat,79.9
31,1977,Wheat,104.6
31,1978,Wheat,106.4
31,1979,Wheat,61.7
31,1980,Wheat,86.3
31,1981,Wheat,74.4
31,1982,Wheat,81.6
31,1983,Wheat,109.8
31,1984,Wheat,115.4
31,1985,Wheat,146.3
31,1986,Wheat,97.0
31,1987,Wheat,97.0
31,1988,Wheat,129.2
31,1989,Wheat,127.2
31,1990,Wheat,194.0
31,1991,Wheat,164.8
31,1992,Wheat,156.4
31,1993,Wheat,144.1
31,1994,Wheat,261.4
31,1995,Wheat,176.2
31,1996,Wheat,189.5
31,1997,Wheat,283.6
31,1998,Wheat,202.0
31,1999,Wheat,314.7
31,2000,Wheat,86.2
31,2001,Wheat,147.8
31,2002,Wheat,43.5
31,2003,Wheat,106.5
31,2004,Wheat,208.77
31,2005,Wheat,116.05
31,2006,Wheat,280.35
31,2007,Wheat,190.2
31,2008,Wheat,201.5
31,2009,Wheat,218.7
31,2010,Wheat,214.8
31,2011,Wheat,330.8
31,2012,Wheat,521.77
31,2013,Wheat,675.51
31,2014,Wheat,566.0
31,2015,Wheat,525.0
31,2016,Wheat,582.0
31,2017,Wheat,520.38
32,1966,Wheat,25.0
32,1967,Wheat,30.0
32,1968,Wheat,27.0
32,1969,Wheat,49.0
32,1970,Wheat,64.5
32,1971,Wheat,67.5
32,1972,Wheat,34.5
32,1973,Wheat,68.4
32,1974,Wheat,32.8
32,1975,Wheat,45.8
32,1976,Wheat,39.8
32,1977,Wheat,48.3
32,1978,Wheat,52.9
32,1979,Wheat,42.2
32,1980,Wheat,53.1
32,1981,Wheat,57.0
32,1982,Wheat,72.0
32,1983,Wheat,84.1
32,1984,Wheat,61.2
32,1985,Wheat,69.2
32,1986,Wheat,62.0
32,1987,Wheat,56.0
32,1988,Wheat,85.7
32,1989,Wheat,49.5
32,1990,Wheat,138.9
32,1991,Wheat,130.2
32,1992,Wheat,77.8
32,1993,Wheat,181.0
32,1994,Wheat,185.4
32,1995,Wheat,162.6
32,1996,Wheat,196.7
32,1997,Wheat,235.3
32,1998,Wheat,207.7
32,1999,Wheat,282.3
32,2000,Wheat,68.5
32,2001,Wheat,146.2
32,2002,Wheat,122.1
32,2003,Wheat,218.8
32,2004,Wheat,225.36
32,2005,Wheat,155.63
32,2006,Wheat,270.93
32,2007,Wheat,215.0
32,2008,Wheat,211.0
32,2009,Wheat,247.9
32,2010,Wheat,247.5
32,2011,Wheat,375.0
32,2012,Wheat,550.85
32,2013,Wheat,442.05
32,2014,Wheat,494.0
32,2015,Wheat,770.0
32,2016,Wheat,650.0
32,2017,Wheat,700.94
33,1966,Wheat,29.0
33,1967,Wheat,47.0
33,1968,Wheat,58.0
33,1969,Wheat,91.3
33,1970,Wheat,79.6
33,1971,Wheat,102.4
33,1972,Wheat,54.1
33,1973,Wheat,66.4
33,1974,Wheat,37.0
33,1975,Wheat,51.2
33,1976,Wheat,60.4
33,1977,Wheat,86.0
33,1978,Wheat,87.4
33,1979,Wheat,83.0
33,1980,Wheat,83.3
33,1981,Wheat,103.0
33,1982,Wheat,71.9
33,1983,Wheat,101.2
33,1984,Wheat,102.5
33,1985,Wheat,36.1
33,1986,Wheat,62.0
33,1987,Wheat,66.0
33,1988,Wheat,118.5
33,1989,Wheat,126.7
33,1990,Wheat,182.0
33,1991,Wheat,95.0
33,1992,Wheat,115.7
33,1993,Wheat,214.9
33,1994,Wheat,291.9
33,1995,Wheat,181.4
33,1996,Wheat,288.4
33,1997,Wheat,296.6
33,1998,Wheat,321.1
33,1999,Wheat,271.1
33,2000,Wheat,48.0
33,2001,Wheat,135.1
33,2002,Wheat,131.7
33,2003,Wheat,350.7
33,2004,Wheat,341.42
33,2005,Wheat,162.7
33,2006,Wheat,436.8
33,2007,Wheat,500.0
33,2008,Wheat,298.8
33,2009,Wheat,354.9
33,2010,Wheat,453.5
33,2011,Wheat,379.5
33,2012,Wheat,548.04
33,2013,Wheat,513.61
33,2014,Wheat,745.0
33,2015,Wheat,631.0
33,2016,Wheat,751.0
33,2017,Wheat,692.66
34,1966,Wheat,1.0
34,1967,Wheat,4.0
34,1968,Wheat,3.0
34,1969,Wheat,4.8
34,1970,Wheat,6.2
34,1971,Wheat,6.7
34,1972,Wheat,2.4
34,1973,Wheat,8.3
34,1974,Wheat,7.8
34,1975,Wheat,7.9
34,1976,Wheat,10.7
34,1977,Wheat,12.4
34,1978,Wheat,19.5
34,1979,Wheat,15.9
34,1980,Wheat,17.6
34,1981,Wheat,19.0
34,1982,Wheat,19.4
34,1983,Wheat,21.5
34,1984,Wheat,4.7
34,1985,Wheat,2.4
34,1986,Wheat,12.0
34,1987,Wheat,13.0
34,1988,Wheat,34.4
34,1989,Wheat,31.8
34,1990,Wheat,42.5
34,1991,Wheat,28.3
34,1992,Wheat,69.8
34,1993,Wheat,69.2
34,1994,Wheat,94.6
34,1995,Wheat,66.5
34,1996,Wheat,111.9
34,1997,Wheat,92.5
34,1998,Wheat,96.8
34,1999,Wheat,25.0
34,2000,Wheat,1.2
34,2001,Wheat,18.1
34,2002,Wheat,27.0
34,2003,Wheat,53.7
34,2004,Wheat,56.55
34,2005,Wheat,48.67
34,2006,Wheat,70.91
34,2007,Wheat,77.3
34,2008,Wheat,58.9
34,2009,Wheat,69.4
34,2010,Wheat,80.2
34,2011,Wheat,96.4
34,2012,Wheat,161.59
34,2013,Wheat,176.31
34,2014,Wheat,225.0
34,2015,Wheat,175.0
34,2016,Wheat,213.0
34,2017,Wheat,236.27
35,1966,Wheat,16.0
35,1967,Wheat,23.0
35,1968,Wheat,26.0
35,1969,Wheat,32.3
35,1970,Wheat,42.1
35,1971,Wheat,31.3
35,1972,Wheat,30.4
35,1973,Wheat,44.8
35,1974,Wheat,39.6
35,1975,Wheat,45.1
35,1976,Wheat,36.0
35,1977,Wheat,61.1
35,1978,Wheat,53.7
35,1979,Wheat,58.4
35,1980,Wheat,47.7
35,1981,Wheat,57.8
35,1982,Wheat,26.0
35,1983,Wheat,59.7
35,1984,Wheat,109.4
35,1985,Wheat,38.7
35,1986,Wheat,47.0
35,1987,Wheat,33.0
35,1988,Wheat,99.6
35,1989,Wheat,97.2
35,1990,Wheat,125.8
35,1991,Wheat,91.1
35,1992,Wheat,81.0
35,1993,Wheat,139.9
35,1994,Wheat,199.6
35,1995,Wheat,154.6
35,1996,Wheat,231.3
35,1997,Wheat,140.5
35,1998,Wheat,175.8
35,1999,Wheat,182.0
35,2000,Wheat,62.1
35,2001,Wheat,105.6
35,2002,Wheat,165.1
35,2003,Wheat,210.4
35,2004,Wheat,176.87
35,2005,Wheat,102.64
35,2006,Wheat,220.65
35,2007,Wheat,233.7
35,2008,Wheat,160.6
35,2009,Wheat,274.0
35,2010,Wheat,359.7
35,2011,Wheat,454.9
35,2012,Wheat,395.79
35,2013,Wheat,446.29
35,2014,Wheat,798.0
35,2015,Wheat,625.0
35,2016,Wheat,779.0
35,2017,Wheat,693.83
36,1966,Wheat,11.0
36,1967,Wheat,14.0
36,1968,Wheat,16.0
36,1969,Wheat,18.7
36,1970,Wheat,24.2
36,1971,Wheat,27.2
36,1972,Wheat,21.5
36,1973,Wheat,31.5
36,1974,Wheat,28.8
36,1975,Wheat,29.2
36,1976,Wheat,31.2
36,1977,Wheat,27.9
36,1978,Wheat,26.3
36,1979,Wheat,20.5
36,1980,Wheat,28.0
36,1981,Wheat,30.5
36,1982,Wheat,34.6
36,1983,Wheat,35.5
36,1984,Wheat,45.9
36,1985,Wheat,32.9
36,1986,Wheat,26.0
36,1987,Wheat,28.0
36,1988,Wheat,42.1
36,1989,Wheat,43.0
36,1990,Wheat,71.8
36,1991,Wheat,62.7
36,1992,Wheat,51.1
36,1993,Wheat,102.2
36,1994,Wheat,115.2
36,1995,Wheat,89.9
36,1996,Wheat,106.2
36,1997,Wheat,112.5
36,1998,Wheat,123.6
36,1999,Wheat,144.2
36,2000,Wheat,33.1
36,2001,Wheat,70.9
36,2002,Wheat,96.6
36,2003,Wheat,105.6
36,2004,Wheat,90.19
36,2005,Wheat,109.79
36,2006,Wheat,126.58
36,2007,Wheat,127.8
36,2008,Wheat,135.8
36,2009,Wheat,139.5
36,2010,Wheat,179.6
36,2011,Wheat,242.8
36,2012,Wheat,394.81
36,2013,Wheat,282.86
36,2014,Wheat,187.0
36,2015,Wheat,308.0
36,2016,Wheat,560.0
36,2017,Wheat,607.73
37,1966,Wheat,81.0
37,1967,Wheat,101.0
37,1968,Wheat,109.0
37,1969,Wheat,135.2
37,1970,Wheat,147.2
37,1971,Wheat,153.9
37,1972,Wheat,106.5
37,1973,Wheat,145.3
37,1974,Wheat,114.0
37,1975,Wheat,123.2
37,1976,Wheat,105.7
37,1977,Wheat,161.2
37,1978,Wheat,164.8
37,1979,Wheat,139.7
37,1980,Wheat,143.6
37,1981,Wheat,169.3
37,1982,Wheat,248.4
37,1983,Wheat,218.4
37,1984,Wheat,153.5
37,1985,Wheat,201.9
37,1986,Wheat,216.0
37,1987,Wheat,199.0
37,1988,Wheat,245.2
37,1989,Wheat,188.4
37,1990,Wheat,305.8
37,1991,Wheat,264.4
37,1992,Wheat,227.0
37,1993,Wheat,318.3
37,1994,Wheat,346.1
37,1995,Wheat,352.6
37,1996,Wheat,427.8
37,1997,Wheat,404.5
37,1998,Wheat,473.4
37,1999,Wheat,458.1
37,2000,Wheat,258.8
37,2001,Wheat,381.9
37,2002,Wheat,321.7
37,2003,Wheat,455.0
37,2004,Wheat,500.29
37,2005,Wheat,395.24
37,2006,Wheat,490.94
37,2007,Wheat,309.1
37,2008,Wheat,353.6
37,2009,Wheat,548.2
37,2010,Wheat,454.7
37,2011,Wheat,971.0
37,2012,Wheat,751.75
37,2013,Wheat,861.16
37,2014,Wheat,1080.0
37,2015,Wheat,1148.0
37,2016,Wheat,1148.0
37,2017,Wheat,932.95
38,1966,Wheat,69.0
38,1967,Wheat,102.0
38,1968,Wheat,111.0
38,1969,Wheat,114.9
38,1970,Wheat,118.9
38,1971,Wheat,281.8
38,1972,Wheat,139.9
38,1973,Wheat,119.0
38,1974,Wheat,156.3
38,1975,Wheat,110.8
38,1976,Wheat,105.0
38,1977,Wheat,156.6
38,1978,Wheat,152.9
38,1979,Wheat,110.0
38,1980,Wheat,153.6
38,1981,Wheat,139.5
38,1982,Wheat,167.2
38,1983,Wheat,167.0
38,1984,Wheat,132.6
38,1985,Wheat,159.5
38,1986,Wheat,143.0
38,1987,Wheat,219.0
38,1988,Wheat,207.7
38,1989,Wheat,203.1
38,1990,Wheat,237.4
38,1991,Wheat,209.1
38,1992,Wheat,176.6
38,1993,Wheat,226.7
38,1994,Wheat,214.4
38,1995,Wheat,212.1
38,1996,Wheat,256.1
38,1997,Wheat,196.2
38,1998,Wheat,317.5
38,1999,Wheat,255.4
38,2000,Wheat,224.1
38,2001,Wheat,242.9
38,2002,Wheat,271.4
38,2003,Wheat,277.1
38,2004,Wheat,279.28
38,2005,Wheat,304.53
38,2006,Wheat,311.31
38,2007,Wheat,203.9
38,2008,Wheat,266.9
38,2009,Wheat,376.5
38,2010,Wheat,278.4
38,2011,Wheat,622.0
38,2012,Wheat,788.55
38,2013,Wheat,517.1
38,2014,Wheat,917.0
38,2015,Wheat,770.0
38,2016,Wheat,771.0
38,2017,Wheat,647.73
39,1966,Wheat,98.0
39,1967,Wheat,156.0
39,1968,Wheat,176.0
39,1969,Wheat,158.7
39,1970,Wheat,154.7
39,1971,Wheat,206.0
39,1972,Wheat,166.4
39,1973,Wheat,219.6
39,1974,Wheat,217.1
39,1975,Wheat,212.5
39,1976,Wheat,158.5
39,1977,Wheat,223.8
39,1978,Wheat,234.8
39,1979,Wheat,172.5
39,1980,Wheat,156.9
39,1981,Wheat,181.4
